BuildingType,PrimaryPropertyType,ZipCode,Neighborhood,Building_age,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,%_LargestPropertyUseType,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,SourceEUI(kBtu/sf),%_GFAParking,%_GFABuilding,Nb_PropertyUseTypes
NonResidential,Warehouse,98107.0,BALLARD,43,1.0,1,52500,Non-Refrigerated Warehouse,49395.0,0.9408571428571428,3989399.0,0.0,3064777.0,924621.0,70.47,191.8000031,0.0,1.0,2
NonResidential,Warehouse,98107.0,BALLARD,57,1.0,2,57300,Non-Refrigerated Warehouse,29001.0,0.5061256544502618,4560492.0,0.0,1853914.0,2706578.0,156.67,151.1999969,0.0,1.0,2
NonResidential,Large Office,98121.0,DOWNTOWN,100,1.0,6,350310,Office,305233.0,0.8713225428905826,18102026.0,0.0,15974366.0,2127656.0,224.36,154.1999969,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,28,1.0,55,1400000,Office,994116.0,0.7100828571428571,53079164.0,2179487.75,49472833.0,1426840.0,588.9,140.1999969,0.20357142857142857,0.7964285714285714,4
NonResidential,Large Office,98101.0,DOWNTOWN,27,1.0,46,1536606,Office,1002403.0,0.6523487478247514,56606136.0,0.0,53668061.0,2938070.0,530.18,157.3000031,0.3335975520074762,0.6664024479925238,6
NonResidential,Large Office,98101.0,DOWNTOWN,58,1.0,10,135918,Office,144570.0,1.0636560278991745,6423556.5,2121203.0,4302353.0,0.0,193.72,111.0999985,0.0,1.0,1
NonResidential,Retail Store,98101.0,DOWNTOWN,102,1.0,4,79957,Retail Store,35694.0,0.4464149480345686,5252131.0,0.0,5252130.0,0.0,36.61,252.1000061,0.0,1.0,2
NonResidential,Large Office,98101.0,DOWNTOWN,33,1.0,29,500000,Office,411301.0,0.822602,18848780.0,0.0,18848777.0,0.0,131.4,139.0,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,32,1.0,6,109830,Office,83485.0,0.760129290722025,7335905.5,0.0,7335905.0,0.0,51.14,275.8999939,0.12018574160065555,0.8798142583993445,4
NonResidential,Large Office,98101.0,DOWNTOWN,106,1.0,10,130513,Office,87391.0,0.6695961321860657,11651200.0,631029.0,6846996.0,4173175.0,318.08,204.1000061,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,87,1.0,14,137350,Office,124508.0,0.9065016381507098,6366084.5,2258855.25,4107229.0,0.0,202.99,125.4000015,0.0,1.0,1
NonResidential,Large Office,98101.0,DOWNTOWN,87,1.0,15,151039,Office,125473.0,0.8307324598282563,5446624.0,2850077.75,2596546.0,0.0,238.09,92.30000305,0.0,1.0,1
NonResidential,Large Office,98101.0,DOWNTOWN,31,1.0,30,755000,Office,643083.0,0.8517655629139073,52226204.0,519390.0,43199963.0,8506844.0,793.05,217.1000061,0.17836026490066226,0.8216397350993377,5
NonResidential,Small- and Mid-Sized Office,98101.0,DOWNTOWN,110,1.0,4,63540,Office,56747.0,0.8930909663204281,3518459.5,0.0,2428286.0,1090173.0,74.83,154.5,0.0,1.0,1
NonResidential,Large Office,98101.0,DOWNTOWN,89,1.0,10,130893,Office,87925.0,0.6717318725982291,6962073.0,0.0,6962072.0,0.0,48.54,179.6000061,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,27,1.0,56,1605578,Office,1314475.0,0.8186927075483097,49517704.0,915654.875,46081813.0,2520230.0,525.78,110.3000031,0.2428159827800331,0.7571840172199669,3
NonResidential,Large Office,98101.0,DOWNTOWN,36,1.0,36,794592,Office,748011.0,0.941377461640691,26689658.0,0.0,26031451.0,658204.0,216.43,108.6999969,0.0,1.0,3
NonResidential,Large Office,98101.0,DOWNTOWN,45,1.0,21,456304,Office,342952.0,0.7515866615238963,19397324.0,0.0,19397322.0,0.0,135.23,177.6000061,0.20425856446579474,0.7957414355342053,2
NonResidential,Large Office,98101.0,DOWNTOWN,30,1.0,12,115857,Office,104788.0,0.9044598082118473,4757299.5,0.0,4757299.0,0.0,33.17,141.8000031,0.13067833622482888,0.8693216637751711,3
NonResidential,Small- and Mid-Sized Office,98121.0,DOWNTOWN,17,1.0,4,87500,Office,70090.0,0.8010285714285714,4549892.0,0.0,4549891.0,0.0,31.72,199.1000061,0.2,0.8,2
NonResidential,Large Office,98121.0,DOWNTOWN,18,1.0,11,374405,Office,150969.0,0.4032237817336841,13329024.0,0.0,13329022.0,0.0,92.92,217.1000061,0.49351905022635917,0.5064809497736409,2
NonResidential,Large Office,98101.0,DOWNTOWN,93,1.0,11,102846,Office,93879.0,0.9128113879003559,5327249.5,3480880.75,1846369.0,0.0,281.55,98.5,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98121.0,DOWNTOWN,91,1.0,4,52800,Office,38880.0,0.7363636363636363,2429021.0,0.0,1831932.0,597088.0,44.48,123.0999985,0.0,1.0,2
NonResidential,Medical Office,98101.0,EAST,71,1.0,3,266000,Medical Office,162000.0,0.6090225563909775,13911761.0,476741.8125,11902958.0,1532059.0,201.15,244.1999969,0.39097744360902253,0.6090225563909775,2
NonResidential,Medical Office,98104.0,EAST,24,1.0,14,690158,Medical Office,270384.0,0.39177115964750103,21156670.0,0.0,21156669.0,0.0,147.49,245.6999969,0.5908719452647075,0.4091280547352925,2
NonResidential,Mixed Use Property,98109.0,LAKE UNION,15,1.0,6,378443,Parking,164332.0,0.4342318394051416,55073120.0,0.0,53506520.0,1566594.0,456.22,874.0999756,0.46944982467637136,0.5305501753236287,6
NonResidential,Mixed Use Property,98109.0,LAKE UNION,15,1.0,6,213834,Parking,104922.0,0.4906703330620949,75073888.0,0.0,74917352.0,156525.0,530.59,2217.800049,0.4906703330620949,0.5093296669379052,6
NonResidential,Hotel,98109.0,LAKE UNION,37,1.0,5,109017,Hotel,109017.0,1.0,9474745.0,0.0,5625395.0,3849350.0,243.66,199.1000061,0.2697652659676931,0.7302347340323069,1
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,35,1.0,5,275734,Office,228504.0,0.8287117294203834,16373232.0,0.0,16373229.0,0.0,114.14,225.0,0.1394532411672119,0.8605467588327881,2
NonResidential,Warehouse,98104.0,GREATER DUWAMISH,15,1.0,1,123061,Non-Refrigerated Warehouse,123061.0,1.0,1987934.625,0.0,1987934.0,0.0,13.86,50.70000076,0.0,1.0,1
NonResidential,Distribution Center,98108.0,GREATER DUWAMISH,53,1.0,1,59090,Distribution Center,40272.0,0.6815366390252158,2756214.75,0.0,634386.0,2121829.0,117.11,71.40000153,0.0,1.0,2
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,53,1.0,1,106000,Non-Refrigerated Warehouse,106001.0,1.000009433962264,763364.5,0.0,763364.0,0.0,5.32,22.60000038,0.0,1.0,1
NonResidential,Large Office,98102.0,LAKE UNION,54,1.0,3,158600,Office,125779.0,0.7930580075662043,18309150.0,0.0,15941028.0,2368120.0,236.9,360.3999939,0.2421185372005044,0.7578814627994955,3
NonResidential,Distribution Center,98108.0,GREATER DUWAMISH,56,1.0,1,119661,Distribution Center,118733.0,0.9922447581083227,775729.1875,0.0,774965.0,764.0,5.44,20.5,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,15,1.0,7,139200,Office,82098.0,0.5897844827586207,4342597.0,0.0,4342597.0,0.0,30.27,166.1000061,0.32132183908045975,0.6786781609195403,1
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,32,1.0,6,95721,Office,95721.0,1.0,3063504.5,0.0,3063504.0,0.0,21.36,100.5,0.3543736484157082,0.6456263515842918,2
NonResidential,Large Office,98109.0,MAGNOLIA / QUEEN ANNE,20,2.0,5,213283,Office,105563.0,0.4949433381938551,5661689.5,0.0,5661689.0,0.0,39.47,168.3999939,0.5402587172911109,0.45974128270888914,2
NonResidential,Large Office,98103.0,LAKE UNION,15,1.0,3,103697,Office,63199.0,0.6094583256989112,11319836.0,0.0,4904243.0,6415592.0,374.92,350.2999878,0.4595697078989749,0.5404302921010251,1
NonResidential,Small- and Mid-Sized Office,98125.0,NORTH,42,1.0,5,74880,Office,71751.0,0.958213141025641,5134607.5,0.0,5134607.0,0.0,35.8,224.6999969,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98115.0,NORTH,37,1.0,6,88774,Office,85339.0,0.9613062383130195,6029121.5,0.0,6029121.0,0.0,42.03,221.8000031,0.0,1.0,2
NonResidential,Large Office,98115.0,NORTH,33,1.0,5,122250,Office,91281.0,0.7466748466257669,5535626.0,0.0,5535625.0,0.0,38.59,136.3999939,0.0,1.0,4
NonResidential,Small- and Mid-Sized Office,98115.0,NORTH,37,1.0,4,53730,Office,53730.0,1.0,4742869.0,0.0,4742869.0,0.0,33.06,277.2000122,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98101.0,DELRIDGE,56,1.0,3,55593,Office,55593.0,1.0,4224872.5,0.0,2842549.0,1382323.0,93.23,186.6999969,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,34,1.0,4,134056,Office,72066.0,0.5375813093035746,4695139.0,0.0,4695138.0,0.0,32.73,204.6000061,0.45473533448708003,0.54526466551292,2
NonResidential,Retail Store,98199.0,GREATER DUWAMISH,11,1.0,1,158415,Retail Store,158415.0,1.0,22394416.0,0.0,15927634.0,6466780.0,454.49,358.6000061,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98109.0,MAGNOLIA / QUEEN ANNE,31,1.0,4,86995,Office,58195.0,0.6689464911776539,2991674.75,0.0,2991674.0,0.0,20.86,161.3999939,0.33105350882234613,0.6689464911776539,2
NonResidential,Retail Store,98107.0,BALLARD,17,1.0,1,164437,Retail Store,102653.0,0.6242694770641644,18390344.0,0.0,14099499.0,4290843.0,326.18,276.0,0.0,1.0,3
NonResidential,Large Office,98109.0,LAKE UNION,7,1.0,5,184482,Office,118016.0,0.6397155278021704,5671256.0,0.0,5651060.0,20195.0,40.47,148.5,0.35902689693303413,0.6409731030669659,3
NonResidential,Large Office,98109.0,LAKE UNION,12,1.0,6,139282,Office,79384.0,0.5699516089659827,3238216.0,0.0,3238216.0,0.0,22.57,117.3000031,0.37752186212145145,0.6224781378785486,5
NonResidential,Large Office,98109.0,LAKE UNION,7,1.0,5,271071,Office,168132.0,0.6202507830051905,7851334.5,0.0,7695280.0,156054.0,61.93,131.5,0.3641112476067156,0.6358887523932845,3
NonResidential,Warehouse,98109.0,LAKE UNION,102,1.0,5,127800,Non-Refrigerated Warehouse,127800.0,1.0,2767491.0,0.0,2545590.0,221900.0,29.53,64.40000153,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,14,1.0,5,560516,Office,372503.0,0.6645715733359976,30083496.0,0.0,20922584.0,9160910.0,632.4,202.1999969,0.36858359083416,0.6314164091658401,2
NonResidential,Large Office,98109.0,LAKE UNION,15,1.0,6,226592,Office,131592.0,0.5807442451631125,11963428.0,0.0,11719809.0,243618.0,94.64,281.6000061,0.41925575483688743,0.5807442451631125,2
NonResidential,Large Office,98109.0,LAKE UNION,10,1.0,4,209816,Office,113803.0,0.5423942883288214,6917478.5,0.0,5303806.0,1613672.0,122.68,135.1999969,0.35113146757158653,0.6488685324284135,4
NonResidential,Large Office,98109.0,LAKE UNION,10,1.0,6,303103,Office,178628.0,0.5893310194884247,7519466.5,0.0,7147457.0,372009.0,69.59,123.6999969,0.36259951237698074,0.6374004876230193,3
NonResidential,Mixed Use Property,98109.0,LAKE UNION,62,1.0,3,67380,Non-Refrigerated Warehouse,29732.0,0.4412585336895221,2755829.0,0.0,1566221.0,1189608.0,74.1,94.19999695,0.0,1.0,5
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,42,1.0,5,88062,Office,64752.0,0.7353001294542482,3415561.25,0.0,3415561.0,0.0,23.81,165.6000061,0.23649247121346323,0.7635075287865367,2
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,44,1.0,5,87178,Office,66648.0,0.7645048062584597,3632613.75,0.0,3632614.0,0.0,25.32,171.1000061,0.23418752437541582,0.7658124756245842,2
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,46,1.0,5,87178,Office,66747.0,0.7656404138658836,3493093.75,0.0,3493093.0,0.0,24.35,164.3000031,0.23418752437541582,0.7658124756245842,2
NonResidential,Small- and Mid-Sized Office,98119.0,MAGNOLIA / QUEEN ANNE,45,1.0,5,88000,Office,69691.0,0.7919431818181818,3484915.5,0.0,3484915.0,0.0,24.29,157.0,0.24545454545454545,0.7545454545454545,2
NonResidential,Medical Office,98105.0,NORTHEAST,28,1.0,4,196749,Medical Office,108344.0,0.5506711597009387,19165116.0,0.0,11703547.0,7461566.0,477.87,411.5,0.4493288402990612,0.5506711597009387,2
NonResidential,Medical Office,98105.0,NORTHEAST,22,1.0,4,191276,Medical Office,95995.0,0.5018664129320981,8422861.0,0.0,8005293.0,417567.0,77.99,266.3999939,0.4981335870679019,0.5018664129320981,1
NonResidential,Warehouse,98126.0,SOUTHWEST,19,1.0,4,98475,Non-Refrigerated Warehouse,98475.0,1.0,1090496.625,0.0,768997.0,321500.0,22.44,27.89999962,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98125.0,NORTH,21,1.0,2,308965,Supermarket/Grocery Store,121087.0,0.39191170520932794,14512786.0,0.0,10680826.0,3831959.0,277.98,310.2000122,0.6080882947906721,0.39191170520932794,2
NonResidential,Supermarket / Grocery Store,98134.0,GREATER DUWAMISH,8,1.0,1,63225,Supermarket/Grocery Store,63225.0,1.0,6522551.5,0.0,6522551.0,0.0,45.47,323.8999939,0.0,1.0,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,17,1.0,1,243044,Non-Refrigerated Warehouse,325424.0,1.3389509718404897,1396082.25,0.0,700977.0,695105.0,41.8,9.0,0.0,1.0,1
NonResidential,Retail Store,98133.0,NORTHWEST,19,1.0,1,131387,Retail Store,107931.0,0.8214739662219246,8773058.0,0.0,7704514.0,1068542.0,110.46,234.5,0.0,1.0,1
NonResidential,Warehouse,98133.0,NORTHWEST,17,1.0,3,94400,Non-Refrigerated Warehouse,67155.0,0.7113877118644067,784364.5,0.0,680865.0,103500.0,10.24,33.5,0.0,1.0,1
NonResidential,Retail Store,98133.0,NORTHWEST,49,1.0,1,114000,Retail Store,57805.0,0.5070614035087719,17225444.0,0.0,7836595.0,9388848.0,553.27,302.0,0.0,1.0,2
NonResidential,Supermarket / Grocery Store,98133.0,NORTHWEST,19,1.0,1,50083,Supermarket/Grocery Store,50065.0,0.999640596609628,8663691.0,0.0,6528390.0,2135300.0,158.92,454.2000122,0.0,1.0,2
NonResidential,Large Office,98103.0,LAKE UNION,28,1.0,3,124071,Office,96504.0,0.7778127040162488,4991360.5,0.0,4989211.0,2149.0,34.9,162.3999939,0.2308758694618404,0.7691241305381596,1
NonResidential,Small- and Mid-Sized Office,98103.0,LAKE UNION,16,1.0,4,90000,Office,90000.0,1.0,3897738.0,0.0,3897737.0,0.0,27.17,136.0,0.40586666666666665,0.5941333333333333,1
NonResidential,Small- and Mid-Sized Office,98103.0,LAKE UNION,15,1.0,3,96041,Office,62232.0,0.6479732614196021,5413418.0,0.0,5413417.0,0.0,37.74,273.1000061,0.35098551660228444,0.6490144833977156,2
NonResidential,Large Office,98103.0,LAKE UNION,17,1.0,3,280957,Office,152579.0,0.5430688681897942,11325513.0,0.0,10986553.0,336610.0,94.47,211.3000031,0.4087066704157576,0.5912933295842424,4
NonResidential,Large Office,98103.0,LAKE UNION,17,1.0,4,243334,Office,138995.0,0.5712107638061266,8651835.0,0.0,8116657.0,535178.0,85.01,187.3999939,0.4234180180328273,0.5765819819671727,2
NonResidential,Large Office,98108.0,GREATER DUWAMISH,34,1.0,5,390295,Office,243018.0,0.6226520964911157,7683885.0,0.0,7683884.0,0.0,53.57,99.30000305,0.31098271820033563,0.6890172817996644,2
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,49,1.0,2,90000,Non-Refrigerated Warehouse,70000.0,0.7777777777777778,1429146.375,0.0,1272922.0,156224.0,17.17,46.20000076,0.0,1.0,2
NonResidential,Warehouse,98107.0,BALLARD,75,1.0,2,63240,Non-Refrigerated Warehouse,63240.0,1.0,227566.7031,0.0,85409.0,142158.0,8.15,6.599999905,0.0,1.0,1
NonResidential,Warehouse,98119.0,MAGNOLIA / QUEEN ANNE,19,1.0,4,106041,Non-Refrigerated Warehouse,106041.0,1.0,1123943.0,0.0,739343.0,384600.0,25.58,25.70000076,0.0,1.0,1
NonResidential,Large Office,98104.0,DOWNTOWN,14,1.0,10,181694,Office,150840.0,0.8301870177331118,7637986.0,0.0,7637985.0,0.0,53.25,156.8000031,0.21016654374938082,0.7898334562506192,3
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,50,1.0,1,22780,Non-Refrigerated Warehouse,22780.0,1.0,402051.3125,0.0,402051.0,0.0,2.8,55.40000153,0.0,1.0,1
NonResidential,Distribution Center,98168.0,GREATER DUWAMISH,49,1.0,1,124472,Distribution Center,124423.0,0.9996063371681985,5464762.0,0.0,1145957.0,4318805.0,237.36,65.40000153,0.0,1.0,2
NonResidential,Large Office,98104.0,DOWNTOWN,46,1.0,22,227556,Office,227556.0,1.0,8493420.0,0.0,8493419.0,0.0,59.21,117.1999969,0.4331065759637188,0.5668934240362812,2
NonResidential,Distribution Center,98168.0,GREATER DUWAMISH,49,1.0,1,50065,Distribution Center,49918.0,0.9970638170378507,1529510.25,0.0,836261.0,693249.0,42.65,67.19999695,0.0,1.0,2
NonResidential,Distribution Center,98108.0,GREATER DUWAMISH,47,1.0,1,57540,Distribution Center,57540.0,1.0,2582687.0,0.0,1310981.0,1271706.0,76.68,94.69999695,0.0,1.0,1
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,50,1.0,1,85400,Non-Refrigerated Warehouse,85400.0,1.0,1536998.25,0.0,1536998.0,0.0,10.72,56.5,0.0,1.0,1
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,50,1.0,1,55700,Non-Refrigerated Warehouse,55700.0,1.0,519806.0938,0.0,519806.0,0.0,3.62,29.29999924,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98108.0,GREATER DUWAMISH,52,1.0,1,53250,Office,52759.0,0.9907793427230047,1794187.25,0.0,1048173.0,746014.0,46.93,77.19999695,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98109.0,MAGNOLIA / QUEEN ANNE,29,1.0,6,78672,Office,78672.0,1.0,2179719.75,0.0,1888502.0,291217.0,28.63,79.30000305,0.3613356721578198,0.6386643278421802,1
NonResidential,Warehouse,98133.0,NORTHWEST,30,1.0,3,64660,Non-Refrigerated Warehouse,64660.0,1.0,325513.0,0.0,237813.0,87700.0,6.32,13.0,0.0,1.0,1
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,48,1.0,1,161678,Distribution Center,162425.0,1.0046202946597558,9357230.0,0.0,6332002.0,3025227.0,204.81,142.0,0.0,1.0,1
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,67,1.0,1,101101,Distribution Center,101101.0,1.0,21795830.0,0.0,21779250.0,16577.0,152.71,676.5999756,0.0,1.0,1
NonResidential,Distribution Center,98134.0,GREATER DUWAMISH,36,1.0,1,52613,Distribution Center,59504.0,1.1309752342576929,1061458.25,0.0,527872.0,533586.0,32.02,37.29999924,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98103.0,NORTHWEST,13,1.0,1,58184,Supermarket/Grocery Store,51722.0,0.8889385398047573,14715262.0,0.0,7956442.0,6758820.0,414.43,620.2000122,0.12804207342224666,0.8719579265777533,2
NonResidential,Supermarket / Grocery Store,98155.0,NORTH,36,1.0,1,58480,Supermarket/Grocery Store,44431.0,0.7597640218878249,11054535.0,0.0,6817771.0,4236763.0,272.54,581.9000244,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,11,1.0,6,336700,Office,217977.0,0.6473923373923374,9058916.0,0.0,7877393.0,0.0,54.92,113.5,0.37065637065637064,0.6293436293436293,3
NonResidential,Retail Store,98109.0,LAKE UNION,20,1.0,4,264008,Retail Store,98863.0,0.37446971303899884,9937707.0,0.0,7307906.0,2629800.0,190.61,260.0,0.6060195145601649,0.39398048543983516,1
NonResidential,Small- and Mid-Sized Office,98144.0,CENTRAL,102,1.0,2,62220,Office,60676.0,0.9751848280295725,5444253.5,0.0,5431426.0,12827.0,38.55,275.2999878,0.0,1.0,3
NonResidential,Small- and Mid-Sized Office,98144.0,GREATER DUWAMISH,46,1.0,1,65430,Office,60732.0,0.9281980742778542,3181045.5,0.0,1705793.0,1475252.0,90.24,100.3000031,0.0,1.0,2
NonResidential,Large Office,98105.0,NORTHEAST,10,1.0,3,102290,Office,83715.0,0.8184084465734676,6062770.5,0.0,5913177.0,149593.0,49.17,223.6999969,0.4148988170886695,0.5851011829113305,2
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,25,1.0,2,323916,Non-Refrigerated Warehouse,263528.0,0.8135689499746848,8024064.5,0.0,3548085.0,4475979.0,262.45,48.90000153,0.0,1.0,2
NonResidential,Mixed Use Property,98144.0,GREATER DUWAMISH,84,1.0,14,304052,Office,218918.0,0.7200018417902201,21027396.0,0.0,18843504.0,2183891.0,247.35,202.8999939,0.0,1.0,3
NonResidential,Distribution Center,98108.0,GREATER DUWAMISH,27,1.0,2,98024,Distribution Center,63896.0,0.651840365624745,1988334.5,0.0,1373037.0,615298.0,42.25,50.79999924,0.0,1.0,2
NonResidential,Large Office,98109.0,LAKE UNION,26,1.0,5,144573,Office,78521.0,0.5431235431235432,5135040.0,0.0,5135039.0,0.0,35.8,205.3000031,0.46080526792692966,0.5391947320730703,2
NonResidential,Retail Store,98125.0,NORTH,66,1.0,2,302812,Retail Store,302812.0,1.0,7290824.5,0.0,5590290.0,1700534.0,129.29,63.90000153,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98133.0,NORTHWEST,42,1.0,5,86400,Office,78200.0,0.9050925925925926,9080022.0,0.0,4089680.0,4990341.0,293.55,231.1999969,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98144.0,NORTHWEST,35,1.0,6,86483,Office,86483.0,1.0,6361236.5,0.0,6361236.0,0.0,44.35,231.0,0.0,1.0,2
NonResidential,Distribution Center,98106.0,DELRIDGE,40,1.0,1,51600,Distribution Center,34400.0,0.6666666666666666,1124543.125,0.0,815508.0,309035.0,22.1,55.90000153,0.0,1.0,2
NonResidential,Warehouse,98106.0,DELRIDGE,48,1.0,1,140520,Non-Refrigerated Warehouse,140520.0,1.0,2225512.0,0.0,1310524.0,914988.0,57.73,36.09999847,0.0,1.0,1
NonResidential,Large Office,98109.0,MAGNOLIA / QUEEN ANNE,30,1.0,5,154029,Office,91645.0,0.5949853598997591,4636396.5,0.0,4060681.0,575715.0,58.88,145.6999969,0.4049886709645586,0.5950113290354414,2
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,36,1.0,1,50417,Non-Refrigerated Warehouse,50417.0,1.0,1847401.0,0.0,855017.0,992384.0,58.67,73.90000153,0.0,1.0,1
NonResidential,Medical Office,98133.0,NORTHWEST,55,1.0,3,133298,Medical Office,133298.0,1.0,15640994.0,0.0,11600182.0,4040810.0,295.48,305.1000061,0.0,1.0,1
NonResidential,Retail Store,98125.0,NORTH,51,1.0,2,168619,Retail Store,173106.0,1.0266102870969465,6455828.5,0.0,5456882.0,998946.0,91.1,105.0,0.0,1.0,1
NonResidential,Large Office,98109.0,LAKE UNION,16,1.0,4,175885,Office,103970.0,0.5911248827358786,6486377.5,0.0,6486377.0,0.0,45.22,195.8999939,0.4058617846888592,0.5941382153111407,2
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,47,1.0,2,104786,Non-Refrigerated Warehouse,104786.0,1.0,1028376.875,0.0,666718.0,361659.0,23.86,23.60000038,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98134.0,GREATER DUWAMISH,68,1.0,1,53620,Office,53620.0,1.0,2058955.25,0.0,1890584.0,168371.0,22.12,114.0,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98134.0,GREATER DUWAMISH,78,1.0,1,50008,Office,50008.0,1.0,3202213.0,0.0,2270837.0,931375.0,65.3,162.1000061,0.0,1.0,1
NonResidential,Large Office,98119.0,MAGNOLIA / QUEEN ANNE,7,1.0,4,291176,Office,194674.0,0.6685784542682089,6657348.5,0.0,6585119.0,72228.0,49.74,106.5999985,0.34403934390196994,0.65596065609803,2
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,59,1.0,1,50832,Non-Refrigerated Warehouse,43920.0,0.8640226628895185,2551022.25,0.0,613991.0,1937032.0,107.16,77.90000153,0.0,1.0,2
NonResidential,Refrigerated Warehouse,98108.0,GREATER DUWAMISH,45,1.0,1,76354,Refrigerated Warehouse,76486.0,1.0017287895853524,2843033.5,0.0,2832924.0,10109.0,20.29,116.4000015,0.0,1.0,1
NonResidential,Warehouse,98134.0,GREATER DUWAMISH,60,1.0,1,98480,Non-Refrigerated Warehouse,98480.0,1.0,2831565.5,0.0,2403347.0,428218.0,39.5,81.19999695,0.0,1.0,1
NonResidential,Mixed Use Property,98103.0,LAKE UNION,112,1.0,2,53002,Retail Store,31602.0,0.5962416512584431,3441643.25,0.0,2574531.0,867112.0,64.0,168.3000031,0.0,1.0,4
NonResidential,Large Office,98109.0,LAKE UNION,45,1.0,11,124721,Office,107594.0,0.8626774961714547,13898181.0,0.0,8069980.0,5828201.0,365.79,252.1999969,0.0,1.0,4
NonResidential,Small- and Mid-Sized Office,98109.0,LAKE UNION,46,1.0,7,94002,Office,93905.0,0.9989681070615519,5662234.0,0.0,5662234.0,0.0,39.47,189.3000031,0.0,1.0,2
NonResidential,Warehouse,98108.0,GREATER DUWAMISH,42,1.0,1,93020,Non-Refrigerated Warehouse,93020.0,1.0,1252323.875,0.0,1252324.0,0.0,8.73,42.29999924,0.0,1.0,1
NonResidential,Supermarket / Grocery Store,98118.0,SOUTHEAST,14,1.0,1,61053,Supermarket/Grocery Store,54434.0,0.8915859990500057,13133225.0,0.0,8474644.0,4658580.0,306.5,578.7000122,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,112,1.0,5,78920,Office,78564.0,0.9954891028890015,2830674.75,0.0,2830674.0,0.0,19.73,113.0999985,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,110,1.0,7,99440,Office,65088.0,0.6545454545454545,6606832.5,0.0,4685851.0,1920981.0,134.69,188.1000061,0.0,1.0,2
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,109,1.0,6,73260,Office,63871.0,0.8718400218400219,2853189.5,0.0,2853189.0,0.0,19.89,140.3000031,0.0,1.0,1
NonResidential,Small- and Mid-Sized Office,98104.0,DOWNTOWN,116,1.0,4,69817,Office,34647.0,0.49625449389117265,2178074.5,771085.1875,1245123.0,161866.0,76.8,82.5,0.0,1.0,2
NonResidential,Large Office,98104.0,DOWNTOWN,116,1.0,4,164380,Office,123607.0,0.7519588757756418,7655751.0,399538.3125,6196714.0,1059498.0,130.31,145.8000031,0.0,1.0,2
NonResidential,Large Office,98104.0,DOWNTOWN,109,1.0,7,160580,Office,160580.0,1.0,4336187.5,347207.9063,3014081.0,974898.0,99.59,67.90000153,0.0,1.0,1
NonResidential,Mixed Use Property,98134.0,GREATER DUWAMISH,106,1.0,3,56700,Office,26250.0,0.46296296296296297,2371575.0,0.0,2045416.0,326159.0,31.58,119.3000031,0.0,1.0,3
